2020-02-24 19:19:56.822 debug|30628544|ParseEagleSvrConfigCommand.cpp:118|TSDK::PARSEEAGLECONFIG_LOG|GetTSDKConfigSwitch pXmlParser: 27943320.
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:INGAMENEWBIETIPS, key:70014, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:INGAMENEWBIETIPS, key:70015, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:INGAMENEWBIETIPS, key:70001, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:INGAMENEWBIETIPS, key:70002, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:INGAMENEWBIETIPS, key:70003, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:INGAMENEWBIETIPS, key:70004, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:INGAMENEWBIETIPS, key:70005, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:INGAMENEWBIETIPS, key:70006, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:INGAMENEWBIETIPS, key:0, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:, key:50001, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:, key:50002, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:, key:50003, value:1
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:, key:50004, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:, key:0, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:, key:10010, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:, key:10011, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:, key:10005, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:, key:10007, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:, key:10008, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:27|GAME|ServerAccess-QGPlayerConfig::setValue, 27+++++++++, m_sectionName:, key:10009, value:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:48|GAME|ServerAccess-QGPlayerConfig::getValue, 48+++++++++, m_sectionName:BACKGROUND, key:0, defaultValue:0 retValue:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:344|GAME|ServerAccess-waring+++++++had not pull data, type:4, key:40001
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:48|GAME|ServerAccess-QGPlayerConfig::getValue, 48+++++++++, m_sectionName:BACKGROUND, key:40001, defaultValue:32000000 retValue:32000000
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:48|GAME|ServerAccess-QGPlayerConfig::getValue, 48+++++++++, m_sectionName:BACKGROUND, key:0, defaultValue:0 retValue:0
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:344|GAME|ServerAccess-waring+++++++had not pull data, type:4, key:40001
2020-02-24 19:19:58.301 event|30628544|ServerAccessKey.cpp:48|GAME|ServerAccess-QGPlayerConfig::getValue, 48+++++++++, m_sectionName:BACKGROUND, key:40001, defaultValue:32000000 retValue:32000000
2020-02-24 19:19:58.436 event|30628544|QGPandoraController.cpp:213|GAME|SendToPandora:{"type":"resize","content":{"width":1440,"height":838}} m_bCanUsePandora = 1
2020-02-24 19:19:58.443 event|30628544|TransparentMsgTransaction.cpp:63|TSDK::TRANSPARENTMSG|Send LotusSvr transparent MsgId: 14799.
2020-02-24 19:19:58.443 event|30628544|TitleBarController.cpp:135|GAME|[userClicked]QGTitleBarController::onTouchWndNormal
2020-02-24 19:19:58.567 event|30628544|EagleEyeSvrConnect.cpp:117|TSDK::EAGLEEYE_CONNECT|OnConnected errorCode : 0.
2020-02-24 19:19:58.568 event|30628544|DynamicResourceMgr.cpp:375|GAME|versionCode is -5
2020-02-24 19:19:58.568 event|30628544|AssertDownloadMgr.cpp:195|GAME|onHttpRequestCompleted ��-4
2020-02-24 19:19:58.568 event|30628544|DynamicResourceMgr.cpp:258|GAME|dowload confi faile, result:-4
2020-02-24 19:19:58.569 event|30628544|QGLoginSceneEx.cpp:778|GAME|QGLoginSceneEx::downloadAllCompletedCallback
2020-02-24 19:19:58.571 event|30628544|LoginTransaction.cpp:398|TSDK::LOGIN_LOG|Login gameID:260,  accountType:4, simulator:0,unInterval:-1desc=,platform=0,opend_id=00000000000000000000000026B134D2m_strAccessToken=EA819C9D37887465196CB3E6A465FBE6,m_strPayToken=,user_id=pf=qqgame-10024293-html5-10024293-qqgame_qq-qq,pf_key=pfKey
2020-02-24 19:19:58.572 event|30628544|LoginTransaction.cpp:213|TSDK::LOGIN_LOG|Platform PayToken occur empty
2020-02-24 19:19:58.572 event|30628544|LoginTransaction.cpp:257|TSDK::LOGIN_LOG|OnPlatformLoginSucess channelID:0, accountType:4, loginSource:0, openID: 00000000000000000000000026B134D2, accessToken: EA819C9D37887465196CB3E6A465FBE6, pf: qqgame-10024293-html5-10024293-qqgame_qq-qq, pfKey: pfKey, payToken: ,m_eHallStatus=2
2020-02-24 19:19:58.572 event|30628544|CurlHttpManager.cpp:111|TSDK::CURL_HTTP_MANAGER_LOG|CCurlHttpClient::StartUp cookie is openid=00000000000000000000000026B134D2;accesstoken=EA819C9D37887465196CB3E6A465FBE6;uin=0;webskey=;accounttype=4;clienttype=32;clientip=;gameid=260;appid=363;channelid=0;osversion=Windows 7;gameversion=34668546;systemversion=34668546;pfkey=pfkey;pf=qqgame-10024293-html5-10024293-qqgame_qq-qq;openkey=EA819C9D37887465196CB3E6A465FBE6;paytoken=
2020-02-24 19:19:58.572 event|30628544|QCallServerData.cpp:462|TSDK::QCALLDATA_CONFIG_LOG|ResetData 
2020-02-24 19:19:58.572 event|30628544|EagleEyeTransaction.cpp:79|TSDK::EAGLEEYE_SERVICE|request QCall errNo=0
2020-02-24 19:19:58.573 event|30628544|LoginTransaction.cpp:1250|TSDK::LOGIN_LOG|encrypt failed! Err=open public key file error, path is D:\Hlddz\pubkey.key
2020-02-24 19:19:58.573 event|30628544|LoginTransaction.cpp:1255|TSDK::LOGIN_LOG|open file failed! filename = D:\Hlddz\pubkey.key
2020-02-24 19:19:58.574 event|30628544|LoginTransaction.cpp:724|TSDK::LOGIN_LOG|RequestSafeLoginCgi accountType: 4
2020-02-24 19:19:58.574 event|30628544|LoginTransaction.cpp:888|TSDK::LOGIN_LOG|RequestPCLogin strBody: {"a0":"HJ1itlLx/fJgCd3uJTZibi5DtwqSlA2ghG+2t7feZzIdcblfyH6f8J5yZrVDEDJEOBj0Gyhep36EGt7/DM25VeJBmIQuzaftBFK4dzymDanevD+W9Uol/AzirqH+zn0PH0477S1TnWlN+UZ9WkNcjbk4jZE3y9jcBG46/S7X1oz8vZVMgi7TM8u60Zy0A6CVO/vi+TjFu+yciCzSaIzEJthAxq2lF2pH4Wx3OiGUX6grZXwQfubdA3fNW+Ck0J0ox5T/TIfEm3EBzKdnwuP+uiwVE2HWrTpk2T9lczcHofgdE2IO8tzWKJG6AaLfoEgFwf6zr6NpKjozzWGQaaCc4Q==","plattype":4,"terminaltype":32,"retry":0,"version":2,"gameid":260},redTime=58
2020-02-24 19:19:58.574 event|30628544|LoginTransaction.cpp:271|TSDK::LOGIN_LOG|Call OnRefreshTicketSuccess
2020-02-24 19:19:58.574 event|198642616|CurlHttpClient.cpp:179|TSDK::CURL_LOG|CCurlHttpClient::AddMultiCURL: seq:[0] taskType is 2. CurCurlNum:0.
2020-02-24 19:19:58.574 event|198642616|CurlHttpClient.cpp:627|TSDK::CURL_LOG|init Url is: http://qqtranslogin.huanleapp.huanle.qq.com/cgi-bin/CommonMobileCGI/Common_MobileQQ_SafeLogin.
2020-02-24 19:19:58.914 event|198642616|CurlHttpClient.cpp:297|TSDK::CURL_LOG|IP: 121.51.36.111
2020-02-24 19:19:58.915 event|198642616|CurlHttpClient.cpp:314|TSDK::CURL_LOG|Domain: http://qqtranslogin.huanleapp.huanle.qq.com/cgi-bin/CommonMobileCGI/Common_MobileQQ_SafeLogin
2020-02-24 19:19:58.915 event|198642616|CurlHttpClient.cpp:318|TSDK::CURL_LOG|CCurlHttpClient::DoTransfer: seq:[0] curl_multi_info_read code 200, curl error:.
2020-02-24 19:19:58.918 event|198642616|CurlHttpClient.cpp:392|TSDK::CURL_LOG|CCurlHttpClient suspend.
2020-02-24 19:19:58.918 event|198642616|CurlHttpClient.cpp:392|TSDK::CURL_LOG|CCurlHttpClient suspend.
2020-02-24 19:19:59.763 event|30628544|ServerAccessKey.cpp:48|GAME|ServerAccess-QGPlayerConfig::getValue, 48+++++++++, m_sectionName:BACKGROUND, key:0, defaultValue:0 retValue:0
2020-02-24 19:19:59.763 event|30628544|ServerAccessKey.cpp:344|GAME|ServerAccess-waring+++++++had not pull data, type:4, key:40001
2020-02-24 19:19:59.763 event|30628544|ServerAccessKey.cpp:48|GAME|ServerAccess-QGPlayerConfig::getValue, 48+++++++++, m_sectionName:BACKGROUND, key:40001, defaultValue:32000000 retValue:32000000
2020-02-24 19:19:59.763 event|30628544|ServerAccessKey.cpp:48|GAME|ServerAccess-QGPlayerConfig::getValue, 48+++++++++, m_sectionName:BACKGROUND, key:0, defaultValue:0 retValue:0
2020-02-24 19:19:59.763 event|30628544|ServerAccessKey.cpp:344|GAME|ServerAccess-waring+++++++had not pull data, type:4, key:40001
2020-02-24 19:19:59.763 event|30628544|ServerAccessKey.cpp:48|GAME|ServerAccess-QGPlayerConfig::getValue, 48+++++++++, m_sectionName:BACKGROUND, key:40001, defaultValue:32000000 retValue:32000000
2020-02-24 19:19:59.763 event|30628544|DynamicResourceMgr.cpp:270|GAME|GResourceMgr::onDownloadAllResourceCompleted++++++++++++++++++++++++
2020-02-24 19:19:59.783 event|30628544|TransactionManager.cpp:461|TSDK::TRANSMGR_LOG|OnSvrRecvMsg MsgID: 20403.Type: 2. svrType:2.ret=0
2020-02-24 19:19:59.790 event|30628544|LoginTransaction.cpp:84|TSDK::LOGIN_LOG|OnCurlHttpResponse IndexId: 5
2020-02-24 19:19:59.790 event|30628544|LoginTransaction.cpp:984|TSDK::LOGIN_LOG|OnRspSafeLoginCgi success: 1, rspCode: 200, rspData: {"result":0,"resultstr":"","uin":0,"isnewuser":0,"myuin":1415761328,"skeylen":160,"skey":"Dm31xOXTNACVuO50LS4empe/6vsmZJst5wqGsmH/kF+X5KNQ2gea+rf5FA0df2cn2scy+AjT5Gx1pra//N23x6RaZ2sKmOhru+EhPHepXPL6/1LF7F8aqJ0XwHUHO5XdiqSA7dRxVVN7/Znp039WCTtLf54ShAeH","enckeylen":44,"enckey":"O1ElUYIHs2N4a97pO+aNHnKJlfnZo6vAN8+DrwVry6U=","maxretry":3,"refreshinterval":86400,"webskey":"xHEP/1DeKKdiD0dv89H3nMshQUsu+b3ppR5PRCdYMav0xUO+QXwIP4hSzp0w6KYo","IndentBuf":"AAAAIAAAAAAAAAAA","IndentExtraBuf":"AAAAAAAAAAA=","EncryptCutomer":"gnFX+6oKbaUIKvDChgrB3GwhNU/fc6QQ"}
2020-02-24 19:19:59.790 event|30628544|CurlHttpManager.cpp:111|TSDK::CURL_HTTP_MANAGER_LOG|CCurlHttpClient::StartUp cookie is openid=00000000000000000000000026B134D2;accesstoken=EA819C9D37887465196CB3E6A465FBE6;uin=1415761328;webskey=xHEP/1DeKKdiD0dv89H3nMshQUsu+b3ppR5PRCdYMav0xUO+QXwIP4hSzp0w6KYo;accounttype=4;clienttype=32;clientip=;gameid=260;appid=363;channelid=0;osversion=Windows 7;gameversion=34668546;systemversion=34668546;pfkey=pfkey;pf=qqgame-10024293-html5-10024293-qqgame_qq-qq;openkey=EA819C9D37887465196CB3E6A465FBE6;paytoken=
2020-02-24 19:19:59.790 event|30628544|LoginTransaction.cpp:1143|TSDK::LOGIN_LOG|ResetLoginControllParam bForbiddenDire=0
2020-02-24 19:19:59.791 event|30628544|SvrInfoSyncTracsaction.cpp:67|TSDK::EAGLEEYE_SERVICE|######################OnNotifySvrTime nSvrTime:1582543201.######################
2020-02-24 19:19:59.797 event|30628544|FetchSelfInfoTransaction.cpp:84|TSDK::FETCH_SELFINFO|FetchSelfInfo accountType is :4.
2020-02-24 19:19:59.797 event|30628544|FetchSelfInfoTransaction.cpp:110|TSDK::FETCH_SELFINFO|FetchQQSelfInfo Url is :http://happyapp.huanle.qq.com/cgi-bin/CommonMobileCGI/Common_MobileOpenQQ_FetchProfile?fetchtype=100&loginsource=0.
2020-02-24 19:19:59.797 event|30628544|FetchSelfInfoTransaction.cpp:133|TSDK::FETCH_SELFINFO|FetchQQSelfInfo postData is :{"appid":"363","openid":"00000000000000000000000026B134D2","accessToken":"EA819C9D37887465196CB3E6A465FBE6"}.
2020-02-24 19:19:59.797 event|30628544|EagleEyeTransaction.cpp:310|TSDK::EAGLEEYE_SERVICE|SetEagleEyeAccountInfo uin:1415761328l, openId:00000000000000000000000026B134D2, accountType:4.
2020-02-24 19:19:59.797 event|198642616|CurlHttpClient.cpp:179|TSDK::CURL_LOG|CCurlHttpClient::AddMultiCURL: seq:[1] taskType is 2. CurCurlNum:0.
2020-02-24 19:19:59.797 event|198642616|CurlHttpClient.cpp:627|TSDK::CURL_LOG|init Url is: http://happyapp.huanle.qq.com/cgi-bin/CommonMobileCGI/Common_MobileOpenQQ_FetchProfile?fetchtype=100&loginsource=0.
2020-02-24 19:19:59.797 event|30628544|EagleEyeTransaction.cpp:349|TSDK::EAGLEEYE_SERVICE|SaveUserInfo filePath:D:\Hlddz\Log260\EagleEyeUserInfo.dat, uin:1415761328l, openId:00000000000000000000000026B134D2, accountType:4.
2020-02-24 19:19:59.797 event|30628544|EagleEyeTransaction.cpp:446|TSDK::EAGLEEYE_SERVICE|LoadMD5 filePath:D:\Hlddz\Log260\EagleEyeConfig.md5.
2020-02-24 19:19:59.798 event|30628544|LoginTransaction.cpp:143|TSDK::LOGIN_LOG|OnAuthEnd success,costTime=1219.
2020-02-24 19:19:59.798 event|30628544|LotusSvrConnect.cpp:57|TSDK::LOTUS_CONNECT|ConnectLotusSvr.
2020-02-24 19:19:59.798 event|30628544|LotusSvrConfigParser.cpp:80|TSDK::LOTUSCONFIG_LOG|PrivateCFG.
2020-02-24 19:19:59.798 event|30628544|LotusSvrConfigParser.cpp:256|TSDK::LOTUSCONFIG_LOG|ReadLotusSvrList file: D:\Hlddz\HallLotusList260\Isp4_ZoneID1.xml
2020-02-24 19:19:59.799 event|30628544|LotusSvrConfigParser.cpp:779|TSDK::LOTUSCONFIG_LOG|CLotusSvrConfigParser::ReadHttpsConfig open HTTPS:0.
2020-02-24 19:19:59.799 event|30628544|LotusSvrConnect.cpp:95|TSDK::LOTUS_CONNECT|ConnectLotusSvr using Domain.
2020-02-24 19:19:59.799 event|30628544|LotusSvrConnect.cpp:128|TSDK::LOTUS_CONNECT|ConnectLotusSvr IP is : weixinlotus.minigame.qq.com, PORT is : 443,m_bUsedDomain=1,m_bFromQCall=0.
2020-02-24 19:19:59.888 event|30628544|LotusSvrConnect.cpp:194|TSDK::LOTUS_CONNECT|LotusSvr OnConnected errorCode : 0.
2020-02-24 19:19:59.891 event|30628544|DownloadCfgTransaction.cpp:336|TSDK::DOWNLOADTSDKCFG_LOG|OnLotusSvrConnected Errorcode: 0.
2020-02-24 19:19:59.891 event|30628544|DownloadCfgTransaction.cpp:378|TSDK::DOWNLOADTSDKCFG_LOG|DownloadCfg stuffId is 502
2020-02-24 19:19:59.891 event|30628544|DownloadCfgTransaction.cpp:352|TSDK::DOWNLOADTSDKCFG_LOG|GetFileName stuffID is 502, enmType is 0
2020-02-24 19:19:59.891 event|30628544|DownloadCfgCommand.cpp:23|TSDK::DOWNLOADCFG_LOG|DownloadCfg stuffID: 502, fileName: HallLotusList260\Isp4_ZoneID1.xml.
2020-02-24 19:19:59.892 event|30628544|DownloadCfgCommand.cpp:66|TSDK::DOWNLOADCFG_LOG|DownloadCfg file: HallLotusList260\Isp4_ZoneID1.xml, (NoHashCache) Hash: 93d4099160496578b9c10c47965075f1, from: D:\Hlddz\HallLotusList260\Isp4_ZoneID1.xml.
2020-02-24 19:19:59.892 event|30628544|LotusSvrConnect.cpp:50|TSDK::LOTUS_CONNECT|SendMsg eRet:0.
2020-02-24 19:19:59.892 event|30628544|DownloadCfgTransaction.cpp:378|TSDK::DOWNLOADTSDKCFG_LOG|DownloadCfg stuffId is 400
2020-02-24 19:19:59.892 event|30628544|DownloadCfgTransaction.cpp:352|TSDK::DOWNLOADTSDKCFG_LOG|GetFileName stuffID is 400, enmType is 0
2020-02-24 19:19:59.897 event|30628544|DownloadCfgCommand.cpp:23|TSDK::DOWNLOADCFG_LOG|DownloadCfg stuffID: 400, fileName: GameSvrList260\Isp4_ZoneID1_Account4.ini.
2020-02-24 19:19:59.898 event|30628544|DownloadCfgCommand.cpp:66|TSDK::DOWNLOADCFG_LOG|DownloadCfg file: GameSvrList260\Isp4_ZoneID1_Account4.ini, (NoHashCache) Hash: 3ca717d9274d0cde93f074e0656d88d6, from: D:\Hlddz\GameSvrList260\Isp4_ZoneID1_Account4.ini.
2020-02-24 19:19:59.898 event|30628544|LotusSvrConnect.cpp:50|TSDK::LOTUS_CONNECT|SendMsg eRet:0.
2020-02-24 19:19:59.900 event|30628544|BatchReportSnsTransaction.cpp:249|TSDK::strBatchReportSns|IsNeedReport Uin:1415761328 return 0 while mold is 100 and remainder is 0.
2020-02-24 19:19:59.900 event|30628544|PlatRealNameStateCommand.cpp:209|TSDK::PLAT_REAL|No need query RealNameState in OtherPlatform excep Mobile Platform
2020-02-24 19:19:59.900 event|30628544|DownloadCfgCommand.cpp:23|TSDK::DOWNLOADCFG_LOG|DownloadCfg stuffID: 601, fileName: Config\Avatar_levelup_OL.
2020-02-24 19:19:59.901 event|30628544|DownloadCfgCommand.cpp:66|TSDK::DOWNLOADCFG_LOG|DownloadCfg file: Config\Avatar_levelup_OL, (NoHashCache) Hash: 1cac0afd5f094bf4602172191dca4a9e, from: D:\Hlddz\Config\Avatar_levelup_OL.
2020-02-24 19:19:59.901 event|30628544|LotusSvrConnect.cpp:50|TSDK::LOTUS_CONNECT|SendMsg eRet:0.
2020-02-24 19:19:59.901 event|30628544|DownloadCfgCommand.cpp:23|TSDK::DOWNLOADCFG_LOG|DownloadCfg stuffID: 628, fileName: Config\Items_OL.
2020-02-24 19:19:59.901 event|30628544|DownloadCfgCommand.cpp:66|TSDK::DOWNLOADCFG_LOG|DownloadCfg file: Config\Items_OL, (NoHashCache) Hash: de126ceb6771450d45832e4be4c5e8e9, from: D:\Hlddz\Config\Items_OL.
2020-02-24 19:19:59.901 event|30628544|LotusSvrConnect.cpp:50|TSDK::LOTUS_CONNECT|SendMsg eRet:0.
2020-02-24 19:19:59.901 event|30628544|DownloadCfgCommand.cpp:23|TSDK::DOWNLOADCFG_LOG|DownloadCfg stuffID: 630, fileName: Config\Shop_OL.
2020-02-24 19:19:59.901 event|30628544|DownloadCfgCommand.cpp:66|TSDK::DOWNLOADCFG_LOG|DownloadCfg file: Config\Shop_OL, (NoHashCache) Hash: e883d623b61c20cf5f0b896e4386a624, from: D:\Hlddz\Config\Shop_OL.
2020-02-24 19:19:59.901 event|30628544|LotusSvrConnect.cpp:50|TSDK::LOTUS_CONNECT|SendMsg eRet:0.
2020-02-24 19:19:59.901 event|30628544|DownloadCfgCommand.cpp:23|TSDK::DOWNLOADCFG_LOG|DownloadCfg stuffID: 136, fileName: Config\MissionSysConfig_OL.ini.
2020-02-24 19:19:59.901 event|30628544|DownloadCfgCommand.cpp:66|TSDK::DOWNLOADCFG_LOG|DownloadCfg file: Config\MissionSysConfig_OL.ini, (NoHashCache) Hash: a7cf071f991f561e3018c3cb9eb3b822, from: D:\Hlddz\Config\MissionSysConfig_OL.ini.
2020-02-24 19:19:59.901 event|30628544|LotusSvrConnect.cpp:50|TSDK::LOTUS_CONNECT|SendMsg eRet:0.
2020-02-24 19:19:59.901 event|30628544|DownloadCfgCommand.cpp:23|TSDK::DOWNLOADCFG_LOG|DownloadCfg stuffID: 632, fileName: Config\FightCommonConfig_OL.ini.
2020-02-24 19:19:59.902 event|30628544|DownloadCfgCommand.cpp:66|TSDK::DOWNLOADCFG_LOG|DownloadCfg file: Config\FightCommonConfig_OL.ini, (NoHashCache) Hash: c7efaa9e030c37c5b590323af39dff91, from: D:\Hlddz\Config\FightCommonConfig_OL.ini.
2020-02-24 19:19:59.902 event|30628544|LotusSvrConnect.cpp:50|TSDK::LOTUS_CONNECT|SendMsg eRet:0.
2020-02-24 19:19:59.902 event|30628544|DownloadCfgCommand.cpp:23|TSDK::DOWNLOADCFG_LOG|DownloadCfg stuffID: 633, fileName: Config\CommonInfo_OL.ini.
2020-02-24 19:19:59.902 event|30628544|DownloadCfgCommand.cpp:66|TSDK::DOWNLOADCFG_LOG|DownloadCfg file: Config\CommonInfo_OL.ini, (NoHashCache) Hash: be7253a0eee725e765d0db33929c9049, from: D:\Hlddz\Config\CommonInfo_OL.ini.
