2020-02-24 15:50:05.175 info|26368704|QGLoggerService.cpp:105|TSDK::"QGLogSDK"|QGLoggerService::Startup: LatestCacheSize:10240, GameID:260, ForceOutPut:0
2020-02-24 15:50:05.524 debug|26368704|ConfigManager.cpp:59|GAME|[GetConfigDataEx]: no OL cfg for now! name=Advert_OL..ini
2020-02-24 15:50:05.524 debug|26368704|ConfigManager.cpp:59|GAME|[GetConfigDataEx]: no OL cfg for now! name=RemindConfig_OL..ini
2020-02-24 15:50:05.526 debug|26368704|BehaviorConfigFile.cpp:2861|GAME|parseMissionSysCfgInfo
2020-02-24 15:50:05.526 debug|26368704|ConfigManager.cpp:59|GAME|[GetConfigDataEx]: no OL cfg for now! name=MissionSystemTabConfig_OL..ini
2020-02-24 15:50:05.526 error|26368704|ConfigManager.cpp:65|TSDK|[GetConfigDataEx]: cfg not exist! name=MissionSystemTabConfig..ini
2020-02-24 15:50:05.526 debug|26368704|BehaviorConfigFile.cpp:2254|GAME|parseMissionSysCfgInfo
2020-02-24 15:50:05.526 debug|26368704|ConfigManager.cpp:59|GAME|[GetConfigDataEx]: no OL cfg for now! name=MissionSysConfig_OL..ini
2020-02-24 15:50:05.529 debug|26368704|BehaviorConfigFile.cpp:2266|GAME|nCountLib:263, nNewBieValidDays:30
2020-02-24 15:50:05.529 debug|26368704|BehaviorConfigFile.cpp:2271|GAME|bFuliMissionPCShow:1, pcGoToWelfare:llcustom@welfare_ui
2020-02-24 15:50:05.548 debug|26368704|ConfigManager.cpp:59|GAME|[GetConfigDataEx]: no OL cfg for now! name=ShopUI_OL..ini
2020-02-24 15:50:05.548 debug|26368704|ConfigManager.cpp:59|GAME|[GetConfigDataEx]: no OL cfg for now! name=BagUI_OL..ini
2020-02-24 15:50:05.553 debug|26368704|ConfigManager.cpp:59|GAME|[GetConfigDataEx]: no OL cfg for now! name=SceneInfo_OL..ini
2020-02-24 15:50:05.554 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1001260
2020-02-24 15:50:05.554 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1002260
2020-02-24 15:50:05.554 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1009260
2020-02-24 15:50:05.554 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1003260
2020-02-24 15:50:05.554 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1008260
2020-02-24 15:50:05.554 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1004260
2020-02-24 15:50:05.554 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1012260
2020-02-24 15:50:05.554 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1011260
2020-02-24 15:50:05.554 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1013260
2020-02-24 15:50:05.554 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1014260
2020-02-24 15:50:05.554 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1052260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1053260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1054260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1055260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1056260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1005260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1006260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1007260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1019260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1020260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1021260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1061260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1062260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1063260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:58260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:59260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:60260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:80260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1040260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1046260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1047260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1048260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1041260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1042260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1043260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1049260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1050260
2020-02-24 15:50:05.555 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1051260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1044260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1045260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1064260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1065260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1066260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1067260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1068260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:82260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:84260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1150260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1151260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1152260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1153260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1154260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1156260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1157260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1158260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1159260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1160260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1010260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:1155260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:2345|GAME|###QGOuterBaseSection::SetSceneData unSceneID:85260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1943|GAME|DATA_MANAGER_PTR()->getOuterGameData().m_vecSceneData.size:60
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:0, unSceneID:1001260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:1, unSceneID:1002260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:2, unSceneID:1009260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:3, unSceneID:1003260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:4, unSceneID:1008260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:5, unSceneID:1004260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:6, unSceneID:1012260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:7, unSceneID:1011260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:8, unSceneID:1013260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:9, unSceneID:1014260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:10, unSceneID:1052260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:11, unSceneID:1053260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:12, unSceneID:1054260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:13, unSceneID:1055260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:14, unSceneID:1056260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:15, unSceneID:1005260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:16, unSceneID:1006260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:17, unSceneID:1007260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:18, unSceneID:1019260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:19, unSceneID:1020260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:20, unSceneID:1021260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:21, unSceneID:1061260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:22, unSceneID:1062260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:23, unSceneID:1063260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:24, unSceneID:58260
2020-02-24 15:50:05.556 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:25, unSceneID:59260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:26, unSceneID:60260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:27, unSceneID:80260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:28, unSceneID:1040260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:29, unSceneID:1046260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:30, unSceneID:1047260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:31, unSceneID:1048260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:32, unSceneID:1041260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:33, unSceneID:1042260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:34, unSceneID:1043260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:35, unSceneID:1049260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:36, unSceneID:1050260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:37, unSceneID:1051260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:38, unSceneID:1044260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:39, unSceneID:1045260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:40, unSceneID:1064260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:41, unSceneID:1065260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:42, unSceneID:1066260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:43, unSceneID:1067260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:44, unSceneID:1068260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:45, unSceneID:82260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:46, unSceneID:84260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:47, unSceneID:1150260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:48, unSceneID:1151260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:49, unSceneID:1152260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:50, unSceneID:1153260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:51, unSceneID:1154260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:52, unSceneID:1156260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:53, unSceneID:1157260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:54, unSceneID:1158260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:55, unSceneID:1159260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:56, unSceneID:1160260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:57, unSceneID:1010260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:58, unSceneID:1155260
2020-02-24 15:50:05.557 debug|26368704|BehaviorConfigFile.cpp:1946|GAME|###i:59, unSceneID:85260
2020-02-24 15:50:05.558 debug|26368704|ConfigManager.cpp:59|GAME|[GetConfigDataEx]: no OL cfg for now! name=FightCommonConfig_OL..ini
2020-02-24 15:50:05.559 debug|26368704|BehaviorConfigFile.cpp:1981|GAME|parseCommonInfo
2020-02-24 15:50:05.559 debug|26368704|ConfigManager.cpp:59|GAME|[GetConfigDataEx]: no OL cfg for now! name=CommonInfo_OL..ini
2020-02-24 15:50:05.559 event|26368704|BehaviorConfigFile.cpp:2154|GAME|QG_COMMON_INFO_MGR SysInfo SysCheck =1
2020-02-24 15:50:05.559 event|26368704|BehaviorConfigFile.cpp:2155|GAME|QG_COMMON_INFO_MGR SysInfo m_bIsSysCheck =1
2020-02-24 15:50:05.559 event|26368704|BehaviorSysInfoCheck.cpp:36|GAME|CBehaviorSysInfoCheck::GetOSVersion strOS=Win10
2020-02-24 15:50:05.559 debug|26368704|BehaviorConfigFile.cpp:2243|GAME|m_bEnableWelfareSystem:1
2020-02-24 15:50:05.559 debug|26368704|ConfigManager.cpp:59|GAME|[GetConfigDataEx]: no OL cfg for now! name=StringInfo_OL..ini
2020-02-24 15:50:05.561 debug|26368704|ConfigManager.cpp:59|GAME|[GetConfigDataEx]: no OL cfg for now! name=NewbieGiftBagClient_OL..ini
2020-02-24 15:50:05.561 debug|26368704|ConfigManager.cpp:59|GAME|[GetConfigDataEx]: no OL cfg for now! name=SessionRoomCfgNew_OL..ini
2020-02-24 15:50:05.564 debug|26368704|ConfigManager.cpp:59|GAME|[GetConfigDataEx]: no OL cfg for now! name=WelfareExchange_Detail_OL..ini
2020-02-24 15:50:05.566 debug|26368704|BehaviorMarquee.cpp:144|GAME|NLogic::CBehaviorMarquee::removeMarqueeData:begin
2020-02-24 15:50:05.566 debug|26368704|BehaviorMarquee.cpp:148|GAME|QG_MARQUEE_DATA_MGR->m_vecMarqueeItem size:0
2020-02-24 15:50:05.566 debug|26368704|BehaviorMarquee.cpp:185|GAME|NLogic::CBehaviorMarquee::removeMarqueeData:end
2020-02-24 15:50:05.671 debug|26368704|DisplayProvider.cpp:229|GAME|[onProviderConstruct]: [[UICtrl]] 210115864
2020-02-24 15:50:05.874 debug|26368704|DisplayProvider.cpp:121|GAME|[onProviderInit]: [[UICtrl]] class QGLoginSceneEx
2020-02-24 15:50:05.874 event|26368704|BehaviorSysInfoCheck.cpp:36|GAME|CBehaviorSysInfoCheck::GetOSVersion strOS=Win10
2020-02-24 15:50:05.874 debug|26368704|QGPandoraController.cpp:140|GAME|QGPandoraController::init, strOSVersion=Win10
2020-02-24 15:50:05.874 debug|26368704|QGPandoraController.cpp:149|GAME|QGPandoraController::init, width=1440.000000, height=838.000000
2020-02-24 15:50:05.906 debug|26368704|QGPandoraController.cpp:170|GAME|OpenGL ES 2.0 (ANGLE 1.2.0.2446)
